id,sender_id,date,text,etiket
5526,6002647969.0,2024-11-24 20:26:32+00:00,nerde kaldın,Tarafsız
6414,1377925116.0,2024-11-28 20:56:52+00:00,ok,Tarafsız
7117,1029760839.0,2024-11-30 19:51:29+00:00,no text,Tarafsız
105298,-1001201138291.0,2024-11-16 19:20:11+00:00,almanyada filistine destek gösterisinde çok sayıda kişi gözaltına alındı haberin detaylarıhttpsanlatilaninotesicomtr202411161090485546html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
7999,7789408310.0,2024-12-03 12:05:43+00:00,no text,Tarafsız
8573,-1001869363265.0,2024-11-22 11:05:10+00:00,ekrem imamoğlu berlinde arada bir uğradığı istanbulda belediye yönetiminin hükümetin tacizinde olduğunu vurguladı ve atilan kayyumlari şikayet etti hükümetin uygulamalarını almanlara ingilizce olarak şikayet eden imamoğlu ingilizce konuşma metnini başarıyla okudu,Olumsuz
8970,6810732600.0,2024-12-06 17:09:47+00:00,çok şükür,Tarafsız
105977,-1001201138291.0,2024-11-23 07:00:15+00:00,istanbulda şiddetli lodos nedeniyle uçaklar havada çok sayıda tur atmak zorunda kalıyor bazı uçaklar izmire yönlendirildi ayrıntılarhttpsanlatilaninotesicomtr20241123istanbuldasiddetlilodosnedeniyleucaklarhavadacoksayidaturatmakzorundakaldibazilari1090727581html,Olumsuz
6062,6518105413.0,2024-11-27 23:19:02+00:00,bide araya kürtçe bir şeyler yazarak korkutacağını mı sanıyorsun zirto delikanlıymis bak isine,Olumsuz
104480,-1001201138291.0,2024-11-08 14:10:03+00:00,sosyal medyada yayılan görüntüler israil ordusunun beyrut havaalanının hemen yanı başına düzenlediği saldırılar sonucunda uçakların nasıl bir ortamda sefer gerçekleştirdiğini gözler önüne serdi takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
103978,-1001201138291.0,2024-11-05 07:37:20+00:00,5 kasım salı sabahı rusya türkiye ve dünya gündeminde öne çıkan haberler kiev rejiminin gece saatlerinde uçak tipi ihalarla rusya federasyonu topraklarındaki tesislere terör saldırıları düzenleme girişimde bulunduğunu belirten rusya savunma bakanlığı bryansk bölgesi semalarında 6 ihanın imha edildiğini bildirdi cumhurbaşkanı recep tayyip erdoğan türk devletleri teşkilatı tdt devlet başkanları konseyi 11 zirvesine katılmak üzere gittiği kırgızistanda görkemli bir törenle karşılandı erdoğanı bişkekte kırgızistan cumhurbaşkanı sadır caparov resmi törenle ağırladı japonya savunma bakanlığı kuzey korenin en az 7 füze fırlattığını yaklaşık 100 km irtifaya ulaşan füzelerin 400 km yol kat ettiğini öne sürdü israil ordusunun gazze şeridinin kuzeyindeki cebaliyede bir hastaneyi hedef aldığı bildirildi saldırıda yeni doğan bebeklerin ve hastane çalışanlarının yaralandığı belirtilirken dünya sağlık örgütü dsö genel direktörü tedros adhanom derhal saldırıları durdurma çağrısında bulundu abdde başkanlık seçim heyecanı dorukta amerikalı seçmenler bugün cumhuriyetçi donald trump ile demokrat kamala harris arasında karar vermek için sandığa gidiyor son verilere göre 75 milyondan fazla seçmen erken oy kullanırken kalan seçmenler bugün oylarını verecek rusya federal uzay ajansı roscosmos vostoçnıy uzay üssünden fırlatılan iyonosferm uydularının yörüngeye başarıyla yerleştiğini açıkladı takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
8661,7144332566.0,2024-12-05 13:55:55+00:00,no text,Tarafsız
8524,6166080345.0,2024-12-04 19:21:57+00:00,no text,Tarafsız
105414,-1001201138291.0,2024-11-18 13:50:24+00:00,brezilyada g20 liderler zirvesi başladı dünyanın en büyük 20 ekonomisinin liderleri 1819 kasımda __adil bir dünya ve sürdürülebilir bir gezegen inşa etmek__ teması altında brezilyanın rio de janerio kentinde bir araya geliyor 19 ülke avrupa birliği ve afrika birliğinden oluşan g20 dünya nüfusunun yaklaşık üçte ikisini küresel ekonomik üretiminin yüzde 85ini ve dünya ticaretinin yüzde 75ini temsil ediyor ana gündem maddesinin ultra zenginleri vergilendirmek olduğu zirve kapsamında liderler vergi ödememek için çetrefil boşluklardan faydalanan dünyanın en zengin milyarderlerini vergilendirme planlarını masaya getirecek takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
29936,-1001174252940.0,2024-11-14 16:24:40+00:00,adanada yolun karşısına geçmeye çalışan anne ve küçük çocuğa otomobil çarptı ardından başka bir otomobil anne ve çocuğun üzerinden geçti,Tarafsız
106705,-1001201138291.0,2024-11-29 14:20:09+00:00,macaristan başbakanı orban abd ve fransız personellerinin ukraynada görünmesi son derece endişe verici haberin detaylarıhttpsanlatilaninotesicomtr202411291090982892html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
104717,-1001201138291.0,2024-11-11 13:06:36+00:00,ukraynalı eski istihbarat subayı kievin nükleer silah geliştirme kabiliyetini değerlendirdi prozorov kievin nükleer silah üretemeyeceğini en fazla kirli bomba geliştirebileceğini söyledi httpsanlatilaninotesicomtr20240530kirimda8atacmsfuzesiimhaedildi1084336189html haberin detaylarıhttpsanlatilaninotesicomtr20241111ukraynalieskiistihbaratsubayikievinnukleersilahgelistirmekabiliyetinidegerlendirdi1090269813html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
9093,609517172.0,2024-12-06 17:56:33+00:00,hey there mustafa and welcome to haberanti grup how are you,Tarafsız
5689,-1002495078419.0,2024-11-25 16:38:15+00:00,karamanın ayrancı ilçesinde tipiye yakalanan 350 koyun ve bir eşek donarak telef oldu,Tarafsız
105738,-1001201138291.0,2024-11-21 08:56:24+00:00,israil hava kuvvetleri sabaha doğru gazze şeridinin kuzeyindeki maşru beytlahiyada kemal advan hastanesinin bulunduğu mahalleye üst üste birkaç saldırı düzenledi yoğun saldırılar sonucu en az 70 kişi yaşamını kaybederken 100 kişi de yaralandı birçok kişi enkaz altında kurtarılmayı beklerken arama kurtarma çalışmaları devam ediyor enkaz kaldırma ekipmanlarındaki ciddi eksiklik ve israilin kurtarma ekiplerinin kuzeye seyahat etmesini yasaklaması arama kurtarma sürecini zorlaştırıyor takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
5651,7335874282.0,2024-11-25 12:09:08+00:00,olum hadi öldürdün parçalara ayırmak ne yahu kadındaki fanteziye bak,Olumsuz
104551,-1001201138291.0,2024-11-09 12:12:11+00:00,erdal kaplanserenle hafta sonu halleri programı 09 kasım 2024 tarihli yayın kaydı,Tarafsız
105561,-1001201138291.0,2024-11-19 14:40:02+00:00,putinin imzaladığı yeni doktrinde ilk kez yer alan maddeler rusya devlet başkanı putin nükleer silahların kullanım koşullarıyla ilgili rus devlet politikasının temellerini güncelleyen kararnameyi imzaladı sputnik güncel doktrinde ilk kez yer verilen noktalara mercek tutuyor rusya birlik devleti üyesi belarusa konvansiyonel silahlar bile kullanılarak düzenlenecek olası saldırıya cevaben nükleer silah kullanma hakkını saklı tutuyor daha önce bu önlem sadece rusyanın müttefiklerine karşı nükleer silah kullanılmasına yanıt olarak alınabiliyordu hasımların rusya toprakları dışında bulunan rus askeri gruplarına veya tesislerine nükleer silah veya kitle imha silahlarıyla saldırması halinde rusya artık nükleer silahla karşılık verebilecek nükleer caydırıcılık konusunda ilk kez yer verilen detaylar şunlar nükleer caydırıcılığa tabi ülkeler ve askeri ittifakların kategorisi genişletildi nükleer caydırıcılık artık potansiyel bir hasma karşı da uygulanacak potansiyel hasım rusyayı potansiyel bir düşman olarak gören ve nükleer veya diğer kitle imha silahlarına sahip olan münferit devletler ve askeri koalisyonları ifade ediyor nükleer caydırıcılık rusyaya yönelik bir saldırının hazırlanması ve gerçekleştirilmesi için kendi topraklarını hava veya deniz sahasını ve kaynaklarını temin eden devletlere karşı da uygulanacak askeri bir koalisyona blok ittifak üye herhangi bir devletin rusya ve müttefiklerine yönelik saldırganlığı söz konusu koalisyonun tamamının saldırganlığı kabul edilecek httpstmetr_sputnikayrıntılarhttpsanlatilaninotesicomtr202411191090553665html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
8764,-1001869363265.0,2024-11-24 15:27:40+00:00,halkın sokaklara döküldüğü barselonada kiraların son 10 yılda 70 oranında arttığı öğrenildi,Tarafsız
72712,571696217.0,2024-09-19 16:35:16+00:00,rica ederim,Tarafsız
7000,1143871129.0,2024-11-30 15:40:36+00:00,pkk başlı başına abd destekli zaten şuan en güçlü örgüt onlar abd nin verdiği techizatın haddi hesabı yok,Olumsuz
73094,6040295744.0,2024-09-26 14:42:18+00:00,buyrun hocam ulaşın bana,Tarafsız
8619,-1001869363265.0,2024-11-22 15:52:04+00:00,dem parti sözcüsü ayşegül doğan kürt olmak üzerinden türkiyede bir suç yaratılmaya çalışılıyor,Olumsuz
30402,-1001174252940.0,2024-11-24 18:55:31+00:00,kanada 14 aralık14 şubat tarihleri arasını vergi tatili ilan etti tatil süresince marketlerden restoranlardan ve çocuk giyimden kdv alınmayacak,Tarafsız
9108,5827726581.0,2024-12-06 18:01:09+00:00,ben az önce pkk lılara ana avrat sövdüm kimse bişi demedi grupta pkk lı yok galiba başka gruplarda öyle sövünce hemen zırlamaya başlıyorlar çünkü,Olumsuz
7380,6397815662.0,2024-12-01 20:01:14+00:00,zaten öyleki şiacılar bilerek orayı ateşe verdi israil alsın diye,Tarafsız
8821,-1001869363265.0,2024-11-26 08:27:25+00:00,hizbullahın füze saldırısı sonucu nahariyada bir ev doğrudan vuruldu,Olumsuz
6578,6988670388.0,2024-11-29 15:49:57+00:00,ee o zaman bir tecavüzcü türk ile aynısın sende,Olumsuz
8942,-1001869363265.0,2024-11-28 17:38:09+00:00,türk sihaları başmerada bulunan suriye rejimi mevzilerini vuruyor,Tarafsız
104778,-1001201138291.0,2024-11-12 07:50:01+00:00,12 kasım salı sabahı rusya türkiye ve dünya gündeminde öne çıkan haberler rusya federal güvenlik servisi fsb kırımdaki balaklava termik elektrik santrali yakınındaki demiryolu hattında ukrayna ordusu tarafından planlanan terör saldırısının önlendiğini duyurdu rusya savunma bakanlığı gece saatlerinden ukrayna tarafından gönderilen 13 ihanın rusya semalarında imha edildiğini belirtti kuzey kore rusya ile imzalanan kuzey kore ve rusya arasında kapsamlı stratejik ortaklık anlaşmasını onayladı anlaşmanın onay belgelerinin karşılıklı olarak teslim edildiği tarihten itibaren yürürlüğe girmesi ve süresiz olması bekleniyor financial times gazetesi avrupa komisyonunun askeri harcamalar için ab bütçesinden 392 milyar euro ayırabileceğini yazdı 15 çin uluslararası havacılık ve uzay fuarı zhuhai kentinde kapılarını açtı rusya fuarda 5 nesil su57 savaş uçağı ve yoğun elektronik harp koşullarında etkili olabilen viking hava savunma sistemi gibi öne çıkan askeri araçlarını sergiliyor türkiye cumhuriyet merkez bankası tcmb tarafından açıklanan ödemeler dengesi verilerine göre eylül 2024te cari işlemler hesabı 2 milyar 988 milyon dolar fazla verdi böylece cari işlemler hesabında yaklaşık son 3 yıldır ilk kez üst üste 4 ay fazla oluştu takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
9093,-1001869363265.0,2024-12-02 17:13:13+00:00,istanbul emek barış ve demokrasi güçleri htş ve ösonun suriyedeki saldırılarını protesto etmek için şişhanede toplandı polis çok sayıda kişiyi gözaltına aldı,Olumsuz
5916,-1002495078419.0,2024-11-27 14:57:38+00:00,sancaktepe belediye başkanı alper yeğin 1 ocakta kilosu 750 tlden 4750 kilo baklava almışlar adam fatura getiriyor 500 bin paket kahve dağıtmış parasını istiyor lokum dağıtmışlar üzerinde akp adayı yazıyor parasını belediyeden istiyor,Tarafsız
8952,-1001869363265.0,2024-11-28 19:58:34+00:00,binyamin netanyahu lübnandaki ateşkesin bozulması halinde israil ordusuna tam kapsamlı bir savaşa hazır olma emri verdi,Tarafsız
30604,-1001174252940.0,2024-11-29 16:29:35+00:00,mesut özil tff başkanlığına aday olacağı iddialarını yalanladı benim hedefim türkiyede akademi kurmak ve yeni nesillerin elinden tutmak,Olumsuz
107080,-1001201138291.0,2024-12-04 13:00:01+00:00,rus dışişleri suriyedeki teröristler arasında çok sayıda yabancı var rusyanın militanların suriyeye düzenlediği terör saldırısını kararlılıkla kınadığını ifade eden rusya dışişleri bakanlığı sözcüsü mariya zaharova teröristlerin arasında eski sovyetler birliği coğrafyasından çok sayıda yabancı militanın yer aldığını ayrıca ukrayna izine de rastlandığını vurguladı ayrıntılarhttpsanlatilaninotesicomtr20241204rusdisislerisuriyedekiteroristlerarasindacoksayidayabancivar1091159471html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
105243,-1001201138291.0,2024-11-15 17:31:07+00:00,zaharova nato sayesinde ukrayna görüşmeleri yakında ukraynalılar olmadan gerçekleşebilir haberin detaylarıhttpsanlatilaninotesicomtr20241115zaharovanatosayesindeukraynagorusmeleriyakindaukraynalilarolmadangerceklesebilir1090458235html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
8528,6166080345.0,2024-12-04 19:24:58+00:00,hak yerini bulmuşevli kadın ne lan nasıl bir devir de yaşıyoruz bunun anası babasına yazık eğer insan ise başları öne eğilecek yazık,Tarafsız
8831,1508970817.0,2024-12-06 12:06:02+00:00,no text,Tarafsız
9048,6528300477.0,2024-12-06 17:41:44+00:00,ösoda pkk ve htş gibi bir terör örgütüdür,Olumsuz
6957,6465817817.0,2024-11-30 15:22:31+00:00,türkiye nin ne kadar düşmanı varsa hepsinin canı cehenneme,Olumsuz
6136,7691005330.0,2024-11-28 01:19:43+00:00,vay orospo cocoğo,Tarafsız
104761,-1001201138291.0,2024-11-12 04:45:49+00:00,konut kredilerinde faiz indirimleri başladı 1 milyon tl kredi için aylık ödeme ne kadar haberin detayları httpsanlatilaninotesicomtr202411121090283658html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
7358,6002647969.0,2024-12-01 19:52:05+00:00,el kaideyi savunuyor musun,Tarafsız
8410,-1001869363265.0,2024-11-20 11:01:58+00:00,sondakika cumhurbaşkanı erdoğan amerikanın suriyeden çekilmesinin oluşturacağı yeni duruma türkiye olarak biz hazırız,Tarafsız
104433,-1001201138291.0,2024-11-08 09:01:12+00:00,rusya latin amerikadan avrupaya uzanan kokain koridorunu çökertti ayrıntılarhttpsanlatilaninotesicomtr202411081090176261html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
105746,-1001201138291.0,2024-11-21 09:05:09+00:00,okan aslanla gün ortası programını internet sitemizden dinleyebilir veya telegram üzerinden izleyebilirsiniz internet sitemizhttpssputniknewscomtrbroadcastslive telegram canlı yayınıhttpstmetr_sputniklivestream,Tarafsız
104528,-1001201138291.0,2024-11-09 07:20:07+00:00,pakistanda ordu mensuplarının bindiği trende bomba patladı en az 26 kişi öldü birçok yaralı var ayrıntılarhttpsanlatilaninotesicomtr202411091090207139html,Olumsuz
30281,-1001174252940.0,2024-11-22 16:14:31+00:00,niğdede 2 gündür haber alınamayan 35 yaşındaki oto tamircisi ramazan özkan ile sevgilisi hy bir apartman dairesinde ölü bulundu çiftin vücutlarında yara ve darp izine rastlandı ölümlerine ilişkin soruşturma başlatıldı,Olumsuz
8151,1438782825.0,2024-12-03 14:02:37+00:00,bendeiyi günler,Tarafsız
105751,-1001201138291.0,2024-11-21 09:29:10+00:00,çin abdnin nükleer politikası küresel stratejik dengeye zarar veriyor httpsanlatilaninotesicomtr20240530kirimda8atacmsfuzesiimhaedildi1084336189html haberin detaylarıhttpsanlatilaninotesicomtr20241121cinabdninnukleerpolitikasikureselstratejikdengeyezararveriyor1090650439html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
6863,-1002495078419.0,2024-11-30 12:30:58+00:00,muhalifler ypg kontrolünde olan halep havalimanına doğru saldırıya geçti,Olumsuz
6889,1060711635.0,2024-11-30 13:30:36+00:00,pkk muhalifleri yok eder tabi ama türkiye muhaliflere arka çıkıyor hava desteği sağlıyor karadan gizli yardımlar yapiyor fatih portakal bile diyor muhaliflerin cebinde türk paraları varmiş hatta dün de telegram grubundan paylaşım yapmışlar para birimimiz türk parasi olacak diye,Olumsuz
30456,-1001174252940.0,2024-11-26 07:29:11+00:00,ak parti milletvekili hüseyin yayman devlet bahçeliye türkiyenin kürt sorunu hafızası kitabını hediye etti,Olumsuz
107155,-1001201138291.0,2024-12-05 09:15:02+00:00,no text,Tarafsız
8433,-1001869363265.0,2024-11-20 18:18:14+00:00,ekrem imamoğlunun beylikdüzü belediye başkanlığı dönemine ait bir ihaleyle ilgili yargılandığı büyükçekmece 10 asliye ceza mahkemesindeki dava ertelendi sözcü,Tarafsız
8915,6465817817.0,2024-12-06 16:53:52+00:00,mertguserid7886920441 hepimiz bir bayrak altında toplanirsak güçlü oluruz dagilirsak yok oluruz kürdistan hayalî pahalıya mal olur israil buraları kürde bırakmaz bende kürdüm,Olumsuz
104620,-1001201138291.0,2024-11-10 10:00:01+00:00,putin rusya afrikaya destek vermeyi sürdürecek ayrıntılarhttpsanlatilaninotesicomtr202411101090232736html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
7992,609517172.0,2024-12-03 12:02:15+00:00,hey there ꌚꜞ𝘳ꜞūŝ and welcome to haberanti grup how are you,Tarafsız
30443,-1001174252940.0,2024-11-25 16:28:09+00:00,25 kasım kadına yönelik şiddete karşı mücadele gününde taksime girmeye çalışan kadınlar polisler tarafından engellendi 3 kadın gözaltına alındı tele1,Olumsuz
6901,1252479270.0,2024-11-30 14:12:25+00:00,no text,Tarafsız
104091,-1001201138291.0,2024-11-05 22:42:27+00:00,meksikalı uzman son birkaç on yılın en çekişmeli seçimi meksika ulusal özerk üniversitesinden unam uluslararası ilişkiler uzmanı daniel munoz 5 kasımdaki abd başkanlık seçiminin cumhuriyetçi partinin adayı eski başkan donald trump ile demokrat partinin görevdeki başkan yardımcısı kamala harris arasındaki derin görüş farklılıkları nedeniyle son birkaç on yılın en çekişmeli seçimi olarak değerlendirilebileceğini belirtti sputnike konuşan uzman şu cümleleri kaydetti bu seçim muhtemelen son yılların en çekişmeli seçimi özellikle de daha öncekilere kıyasla ülkenin kendisini nasıl gördüğü ve uluslararası arenada nasıl algılandığına dair çok farklı iki yaklaşımın olduğu riskli durum gözönüne alındığında sanırım abd siyaset tarihinde daha önce hiç bu kadar gergin bir rekabetle karşılaşmadık resmi sonuçlar seçiciler kurulu tarafından belirlenecek olsa da belirleyici faktör abd seçmenlerinin görüşüdür canlihttpsanlatilaninotesicomtr202411051090061590html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
8415,-1001869363265.0,2024-11-20 11:01:59+00:00,putin rusya ya yapılacak balistik füze saldırılarına nükleer silahlarla cevap vereceğiz,Olumsuz
30894,-1001174252940.0,2024-12-05 19:44:20+00:00,ibrahim hacıosmanoğlu dursun özbek sen galatasaray başkanısın ben de tff başkanıyım bir gün dönemlerimiz biter bu iftiraları ispatlamazsan bunun bedeli çok ağır olur,Olumsuz
105883,-1001201138291.0,2024-11-22 08:09:13+00:00,rusya kamu odasına bağlı yeni bölgelerin entegrasyonu koordinasyon konseyi başkanı vladimir rogov kolektif batı başkanımızdan açık sert ve anlaşılabilir bir mesaj aldı ne yazık ki düşman sadece güç dilinden anlıyor ve buna saygı duyuyor httpsanlatilaninotesicomtr20240530kirimda8atacmsfuzesiimhaedildi1084336189html haberin detaylarıhttpsanlatilaninotesicomtr20241122rusdisisleriukraynaninrusyayasaldirilarindansilahtedarikcilerisorumlu1090689985html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
105812,-1001201138291.0,2024-11-21 17:26:27+00:00,rusya devlet başkanı putin yujmaşa düzenlenen saldırıda nükleer başlıksız hipersonik balistik füze kullanıldı haberin detaylarıhttpsanlatilaninotesicomtr202411211090668909html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
104610,-1001201138291.0,2024-11-10 08:40:03+00:00,ukraynadan moskova ve rus bölgelerine yoğun saldırı girişimi 63 iha imha edildi ayrıntılarhttpsanlatilaninotesicomtr202411101090229915html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
5774,6810732600.0,2024-11-26 15:17:21+00:00,kendini şöyle tehlikeliyim böyle tehkileyim diyenlerden oldum olsası komik gelir bana,Tarafsız
7482,7556384739.0,2024-12-01 20:31:23+00:00,olabilir ama mesela selcuk bayraktarı eleştirecek bi insan da bu vatana boş zarar demi,Olumsuz
7016,-1002495078419.0,2024-11-30 16:29:30+00:00,world central kitchen israil baskınında çalışanların öldürülmesinin ardından gazzedeki faaliyetlerini askıya aldı,Olumsuz
6506,5971068253.0,2024-11-29 14:47:26+00:00,kan vermeye bile tepki gosteren ruh hastasini kim niye trafige biraksin,Tarafsız
8566,-1001869363265.0,2024-11-22 11:05:08+00:00,kuzey kore lideri kim abdyi gerginliği körüklemekle suçladı nükleer savaş konusunda uyardı kuzey kore lideri kim jong un abdyi gerginliği ve provokasyonları artırmakla suçlayarak kore yarımadasının daha önce hiç bu kadar nükleer savaş riskiyle karşı karşıya kalmadığını söyledi kcnanın haberine göre kim perşembe günü pyongyangda düzenlenen bir askeri fuarda yaptığı konuşmada washington ile daha önce yaptığı müzakerelerin ülkenin pyongyanga yönelik saldırgan ve düşmanca politikasını daha da belirginleştirdiğini söyledi kcnaya göre kim kore yarımadasında savaşan taraflar daha önce hiç bu kadar tehlikeli ve şiddetli bir çatışmayla karşı karşıya kalmamıştı ki bu durum en yıkıcı termonükleer savaşa dönüşebilecek bir durumdu dedi,Olumsuz
8624,7915620087.0,2024-12-05 12:09:35+00:00,bence ikisiyle de dalga geçmiş oldu,Tarafsız
8905,-1001869363265.0,2024-11-28 16:53:28+00:00,sondakika türkiye bankalar birliği sahte döviz dolaşımının engellenmesi amacıyla kullanımdaki tüm cihazların güncellemelerinin yapıldığını açıkladı,Tarafsız
8670,-1001869363265.0,2024-11-23 07:54:19+00:00,balıkesir burhaniyede gazeteci hakan sataroğlu burhaniye belediye meclis üyesi nadir bayram tarafından ağır şekilde darp edildi,Tarafsız
105577,-1001201138291.0,2024-11-19 19:07:00+00:00,rus askeri uzman rusya yoğun iha saldırısına yanıt olarak nükleer saldırı düzenleyebilir haberin detaylarıhttpsanlatilaninotesicomtr20241119rusaskeriuzmanrusyayogunihasaldirisinayanitolaraknukleersaldiriduzenleyebilir1090577540html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
103981,-1001201138291.0,2024-11-05 07:40:02+00:00,no text,Tarafsız
104372,-1001201138291.0,2024-11-07 19:20:12+00:00,israil uçaklarının yoğun bombardımanına maruz kalan gazze şeridinin batısındaki es şade kampında bulunan yerinden edilmiş filistinlilerin sığındıkları okul binasından çarpıcı görüntüler __daha önce israil ordusu bu bölge sakinlerinin bir an önce bölgeyi terk edip güneye taşınmaları konusunda uyarı broşürleri atmıştı__ takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
30821,-1001174252940.0,2024-12-04 13:11:35+00:00,sondakika abdullah zeydandan yargıtayın bozma kararına tepki bu yargıyı sopa olarak kullanarak tuzak kurmaktır halkın iradesine çökme girişimidir,Tarafsız
105551,-1001201138291.0,2024-11-19 13:20:01+00:00,rossiya segodnya unescoya gazeteci hak ihlalleri konusunda sessiz kalmayı bırakması çağrısında bulundu unesconun raporunda rus gazetecilerin öldürülmesi ve yaralanması vakalarına yer verilmemesi üzerine rossiya segodnya medya grubu unesco genel müdürü audrey azoulaye mektup yazarak örgütün rus gazetecilerine yönelik hak ihlalleri konusunda sessiz kalmayı bırakmasını talep etti unesco sekreterliğinin siyasi önyargısı artık açıkça ortaya çıktı örgüt fiilen batının başlattığı rusyanın ortadan kaldırılması politikasına katılmıştır rus gazetecilerin haklarının benzeri görülmemiş ve sistematik ihlaline ilişkin gerçekler konusunda sessiz kalınmamasını talep ediyoruz ayrıntılarhttpsanlatilaninotesicomtr20241119rossiyasegodnyaunescoyagazetecihakihlallerikonusundasessizkalmayibirakmasicagrisinda1090566810html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
74891,1189742593.0,2024-10-23 07:40:28+00:00,selamun aleyküm,Tarafsız
104543,-1001201138291.0,2024-11-09 10:36:52+00:00,aylardır boşlukta süzülüyorlar uzayda mahsur kalan astronotun görüntüsü korkuttu haberin detayları httpsanlatilaninotesicomtr202411091090211028html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
30621,-1001174252940.0,2024-11-30 09:04:34+00:00,abdde adam kaçırma seks ticareti ve rüşvet gibi suçlamalarla gözaltına alınan ünlü rapçi diddynin 50 milyon dolarlık kefaletle serbest bırakılma talebi mahkeme tarafından reddedildi,Tarafsız
73667,6518654248.0,2024-10-01 15:43:39+00:00,ne alaka şimdi,Tarafsız
8440,-1001869363265.0,2024-11-20 18:18:16+00:00,kaya bebeğin ölümünden sorumlu tutulan ve iddianamede çek fişi dediği öne sürülen rıza keykubad çek fişi cümlesini asla ve asla söylemedim yalan ve iftira,Olumsuz
7785,-1002495078419.0,2024-12-02 16:24:41+00:00,suriye savunma bakanlığı hama ve idlib kırsalına yönelik suriyerusya bombardımanında onlarca terörist öldürüldü,Olumsuz
8568,6607591468.0,2024-12-04 21:34:43+00:00,ne,Tarafsız
30835,-1001174252940.0,2024-12-04 17:05:05+00:00,tiktokta jeton kullanarak kara para aklayan 56 kişi ağır ceza mahkemesinde yargılanacak,Tarafsız
104530,-1001201138291.0,2024-11-09 07:56:58+00:00,dünyanın konuştuğu suikast kripto para uzmanı öldürüldü haberin detayları httpsanlatilaninotesicomtr202411091090208559html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
106951,-1001201138291.0,2024-12-03 09:17:19+00:00,okan aslanla gün ortası programını internet sitemizden dinleyebilir veya telegram üzerinden izleyebilirsiniz internet sitemizhttpssputniknewscomtrbroadcastslive telegram canlı yayınıhttpstmetr_sputniklivestream,Tarafsız
29948,-1001174252940.0,2024-11-14 19:31:25+00:00,akpli özlem zengin izmirde aidsten ölen çocuk babası tarafından istismara uğramış,Olumsuz
9178,-1001869363265.0,2024-12-05 08:49:54+00:00,btc bitcoin 104 bin doları geçerek tüm zamanların rekorunu kırdı haberx,Tarafsız
7462,6397815662.0,2024-12-01 20:23:08+00:00,iyice arastır bakalım hepsi nerden geliyor,Tarafsız
30428,-1001174252940.0,2024-11-25 11:53:42+00:00,türkiyenin kadınlarının kalpleri sizin için çarpıyor başkan erdoğan şiddete uğrayan tüm kadınların olduğu gibi gazzenin lübnanın dirayetli kadınlarının haklı mücadelesinin yanındayız,Olumsuz
73741,6084718107.0,2024-10-02 19:20:45+00:00,şimdi ne okuyosun,Tarafsız
7807,7886920441.0,2024-12-02 17:36:38+00:00,allah belanızı versin inşallah sönmedi bu ateş,Tarafsız
7461,-1002495078419.0,2024-12-01 20:22:56+00:00,sondakika rus savaş uçakları idlibe doğru büyük miktarda mühimmat taşıyan htş grubuna ait konvoyu imha etti videoda şiddetli patlamalar duyuluyor,Olumsuz
72704,571696217.0,2024-09-19 15:59:27+00:00,980,Tarafsız
30627,-1001174252940.0,2024-11-30 10:38:20+00:00,anadolu ajansı esed rejimi karşıtı silahlı gruplar halep kent merkezinin büyük bölümünü ele geçirdi,Olumsuz
74927,1144393791.0,2024-10-27 15:24:35+00:00,iyi akşamlar okey oynayacak müsait 2 kişi varmı,Tarafsız
106958,-1001201138291.0,2024-12-03 10:11:57+00:00,yapay zekadan gerçeği öğrenmeye cesaretiniz var mı testi sadece bir tıkla ölüm tarihinizi öğrenin haberin detaylarıhttpsanlatilaninotesicomtr202412031091106816html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
106629,-1001201138291.0,2024-11-29 03:10:10+00:00,odessa bölgesindeki ilyiçevsk kentinde bir patlama gerçekleştiği bildirildi haberin detaylarıhttpsanlatilaninotesicomtr202411291090953699html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
